"","X1","Y"
"1",0.149847977146662,3607.19640278721
"2",0.149595559275864,3606.77719734253
"3",0.161939358296028,3628.96213172669
"4",0.160622706384553,3626.86800938759
"5",0.162842497908665,3631.95392420553
"6",0.175190826276472,3684.47804175777
"7",0.162540155583216,3631.36479094131
"8",0.183234583671826,3753.2446799015
"9",0.156602822690426,3617.51246074441
"10",0.18052342790567,3723.39619728663
"11",0.146252473424344,3603.96559547765
"12",0.154481372508841,3613.82332022225
"13",0.176596802907685,3690.65913206878
"14",0.177646712089578,3700.86608451005
"15",0.182016201286266,3738.89615541348
"16",0.164248590047161,3635.90758346221
"17",0.149257206455028,3606.94932962451
"18",0.184225040107655,3761.88551478517
"19",0.17421822535495,3679.05592465576
"20",0.15932037512927,3623.05306243937
"21",0.15827042546977,3620.7659505747
"22",0.188197771032962,3819.40968924427
"23",0.177659502943667,3700.90996713107
"24",0.158910456734399,3623.5088241454
"25",0.164931454280547,3637.61274260208
"26",0.191410281524683,3872.47733603592
"27",0.164482320918857,3637.25510210253
"28",0.164819549714836,3637.83099344215
"29",0.146425076636175,3603.21449818747
"30",0.171271420809596,3662.56592127024
"31",0.191123265811863,3866.83356927381
"32",0.18650327223974,3795.00072009676
"33",0.167860417025319,3648.42184119947
"34",0.191374566153778,3868.43085621422
"35",0.173140200836739,3672.44363738261
"36",0.180580436360712,3724.11758344862
"37",0.157279512068878,3619.03893784337
"38",0.178702763471908,3707.01043887394
"39",0.163615115421514,3633.33707639909
"40",0.144075031105118,3600.64926922696
"41",0.157529104912343,3620.30316217923
"42",0.174081983875173,3676.88777444876
"43",0.181180885554447,3730.07048227296
"44",0.175551701131432,3686.3545538083
"45",0.14822374326565,3604.99182663293
"46",0.181482529795418,3732.30275769781
"47",0.165851780648033,3641.0037399429
"48",0.149766519948995,3607.20101247541
"49",0.1604276091132,3625.26306224301
"50",0.185353443368028,3776.70712995434
"51",0.186370270854483,3789.52767693577
"52",0.152484641658763,3610.70479633054
"53",0.14420628939212,3600.74422389802
"54",0.144638415325123,3601.27599922304
"55",0.153739644451222,3613.15458815345
"56",0.188813218478269,3823.14595381326
"57",0.176474611791006,3692.95989696127
"58",0.170142652796737,3657.3495891454
"59",0.157993944191063,3620.15410270902
"60",0.16834450844132,3651.04488275689
"61",0.184102426927226,3763.91490596733
"62",0.186839996328733,3795.50085559129
"63",0.165920565071671,3640.26312793645
"64",0.187550507676012,3804.82378055256
"65",0.161280827356192,3627.9866128372
"66",0.151214865831813,3609.51936108848
"67",0.171906963402095,3665.19157377523
"68",0.152694887182831,3611.23007449245
"69",0.175964403144705,3687.90761558425
"70",0.152830212380892,3611.41141665722
"71",0.168378676629315,3649.44067732224
"72",0.162999804997041,3632.15867160634
"73",0.180999548585775,3733.29158911495
"74",0.16247345561084,3630.9248978635
"75",0.16063945806042,3626.87211797353
"76",0.187877544822792,3807.8988822943
"77",0.185411074516984,3777.27471553534
"78",0.146055530003893,3602.94938509142
"79",0.158819154828476,3621.92249450657
"80",0.172996461814425,3670.87353058443
"81",0.161760124661184,3629.48110357631
"82",0.167623479912678,3647.51198749626
"83",0.178513329002696,3706.93566419121
"84",0.14276134907656,3599.36556126898
"85",0.181189588903605,3732.72490662867
"86",0.176243884201782,3689.52652146084
"87",0.184825524796421,3767.93457675706
"88",0.190217870617441,3853.38393177136
"89",0.150647280182845,3608.1575522577
"90",0.167179372782509,3647.09245074808
"91",0.178549524738143,3708.27406616169
"92",0.158715615495263,3621.89593812883
"93",0.163192662693715,3633.27218863483
"94",0.178252988743285,3703.78264084076
"95",0.157232131102743,3619.08834327654
"96",0.17815038303767,3702.10947969372
"97",0.169247340973622,3653.60150655522
"98",0.173797081950276,3674.09766622495
"99",0.16746886917778,3646.65686060011
"100",0.172156324381164,3667.2639973407
