"","X1","Y"
"1",3.03684726952811,3569.68460780417
"2",3.0681028327061,3565.46740899079
"3",2.96356187465704,3581.64905995893
"4",2.50816804597453,11092.42312605
"5",2.77213318008737,3664.08557035282
"6",2.5197591654032,9401.74303536567
"7",2.65565771570886,4045.36754038027
"8",2.81319108889256,3629.82059260671
"9",2.77688436030736,3658.5683390373
"10",3.20462388076942,3550.70109391544
"11",2.98610843641685,3577.32195943562
"12",2.93598135914696,3586.71051519817
"13",2.51050291741047,10637.8674183946
"14",2.98897948853609,3576.90567890877
"15",2.95589467654688,3582.80915465882
"16",2.62292098025535,4437.93459176314
"17",2.45763800378702,23166.7214577416
"18",3.20554876952104,3550.45565862445
"19",2.38851982409969,73038.9876416996
"20",2.83493759569295,3618.17808377342
"21",2.76661795765074,3669.76289766263
"22",2.87971147254379,3601.07296570329
"23",2.90679379265239,3593.59275916217
"24",3.19017817651674,3551.95719854931
"25",2.51524726605274,10061.5461408382
"26",2.9829482879864,3577.92491306459
"27",2.39021651680506,72817.7425018052
"28",2.97072210642711,3580.02847824673
"29",2.52795238036096,8859.76878734495
"30",3.04386168036992,3568.86338678387
"31",2.95681599415779,3582.6712307149
"32",2.7071784670375,3790.15279356835
"33",2.86375011063904,3606.26447867179
"34",3.18088368796556,3552.72854058945
"35",2.59907432733241,4897.98114900597
"36",2.97272359554282,3579.80773440009
"37",3.03636567823296,3569.73365904326
"38",2.61057828598569,4623.4443958061
"39",2.85699728048685,3609.26688267342
"40",2.4814067903074,16249.8845769384
"41",2.55010467358848,6881.57954762595
"42",2.94413092179849,3585.19608021486
"43",2.86861765582902,3604.89783864907
"44",2.65695208051723,4040.32067719406
"45",2.95760597603352,3583.08517458223
"46",2.94865677568669,3584.5327893821
"47",3.0216651832981,3571.94002204567
"48",3.11162839603072,3560.13923439965
"49",2.57855661710486,5454.43522862447
"50",2.39782207458316,65128.0594486316
"51",2.79641282474567,3641.32039263142
"52",2.87310494030467,3603.42010708642
"53",2.53687372842551,7827.26577601667
"54",2.76032641629867,3677.80256621004
"55",3.1198050894372,3559.34435572461
"56",2.62431942162496,4406.83280826934
"57",3.0615121545518,3566.35540067919
"58",2.62345888932548,4405.37574305801
"59",3.10067090328946,3561.4670119438
"60",2.63233077578365,4303.33154043289
"61",2.97184931577633,3580.07642617954
"62",2.79140435025878,3646.33919060255
"63",2.79510589029487,3643.44323402062
"64",2.63587845738531,4243.80798831058
"65",2.88156796589153,3600.3872447059
"66",3.13458961683756,3557.62004897781
"67",2.70245593927888,3804.07581994733
"68",2.38288006061932,80942.1560520578
"69",3.12792039447046,3558.31778551798
"70",2.41315639664054,49797.684026113
"71",2.97594856960358,3579.12778638385
"72",2.76279600803214,3674.5925777925
"73",2.8344987960236,3618.36228929005
"74",3.15657607743858,3555.37449697625
"75",2.6875157272793,3858.55460010894
"76",2.74480157374803,3701.49167014412
"77",2.81465406138754,3629.16873141443
"78",3.14902705016599,3555.99105686099
"79",2.78413534253426,3651.10983984025
"80",2.41747936102332,47493.9634205858
"81",2.42313777062802,43052.3862086098
"82",2.5338802602259,8153.17382718812
"83",2.41774807852972,47333.343990596
"84",2.64148019284259,4189.80553104313
"85",2.43185307218791,36702.8641229299
"86",2.44848970971111,27874.9122382706
"87",2.49871560285267,12605.7661836145
"88",2.80908612998361,3633.33558286568
"89",2.97834859201093,3578.94010125677
"90",2.63335914349934,4270.88011716852
"91",2.67042922321968,3953.96422089919
"92",3.12245988749899,3558.91769387289
"93",2.77919699105839,3657.75417016626
"94",2.81662811470442,3627.98238176367
"95",2.79449084239965,3643.16209913609
"96",2.92122638314086,3590.01782942949
"97",2.46763703636075,20035.3036646568
"98",3.10144578441971,3561.47592104302
"99",2.74518739238918,3701.16019864542
"100",2.57972871006027,5496.21450174061
